courseNum,courseName,profName,1reg,1quota,2reg,2quota,3reg,3quota,4reg,4quota,exreg,exquota,totalreg,totalquota,reg,quota
BUSS211-03, 오퍼레이션스관리,임호순 BUSS211-03,1,7,4,40,1,15,1,4,3,3,10,66 + 3,7,66
BUSS211-04, 오퍼레이션스관리(영강),신호정 BUSS211-04,30,10,93,50,21,18,4,5,16,12,164,83 + 12,148,83
BUSS211-05, 오퍼레이션스관리(영강),김대수 BUSS211-05,13,9,65,45,17,16,5,4,17,11,117,74 + 11,100,74
BUSS211-06, 오퍼레이션스관리(영강),김병조 BUSS211-06,0,10,26,50,4,18,1,5,8,12,39,83 + 12,31,83
BUSS211-07, 오퍼레이션스관리(영강), BUSS211-07,3,10,6,50,1,18,0,5,5,12,15,83 + 12,10,83
BUSS213-01, 중급회계I,권수영 BUSS213-01,8,7,25,52,4,22,1,9,3,4,41,90 + 4,38,90
BUSS213-02, 중급회계I(영강),최우석 BUSS213-02,14,5,63,36,20,13,6,5,3,8,106,59 + 8,103,59
BUSS213-03, 중급회계I(영강),최우석 BUSS213-03,7,5,79,36,18,13,3,5,3,8,110,59 + 8,107,59
BUSS213-04, 중급회계I(영강),지승민 BUSS213-04,5,7,44,49,27,19,13,8,2,12,91,83 + 12,89,83
BUSS213-05, 중급회계I(영강),배진한 BUSS213-05,4,5,2,36,0,14,1,6,1,9,8,61 + 9,7,61
BUSS213-06, 중급회계I(영강),유지연 BUSS213-06,15,7,93,49,26,19,7,8,0,12,141,83 + 12,141,83
BUSS214-01, 중급회계II,배길수 BUSS214-01,0,1,8,10,29,29,11,13,1,2,49,53 + 2,48,53
BUSS214-02, 중급회계II(영강),김재영 BUSS214-02,0,1,18,14,45,41,21,18,4,11,88,74 + 11,84,74
BUSS215-01, 경영정보시스템,한재민 BUSS215-01,0,6,7,30,9,25,10,15,0,3,26,76 + 3,26,76
BUSS215-02, 경영정보시스템,정호원 BUSS215-02,5,4,17,28,4,23,8,14,0,3,34,69 + 3,34,69
BUSS215-03, 경영정보시스템(영강),홍세준 BUSS215-03,10,5,58,29,38,22,21,13,6,10,133,69 + 10,127,69
BUSS215-04, 경영정보시스템(영강),이재남 BUSS215-04,0,5,3,26,3,21,2,12,2,9,10,64 + 9,8,64
BUSS215-05, 경영정보시스템(영강),이동원 BUSS215-05,11,6,56,34,22,27,10,16,11,12,110,83 + 12,99,83
BUSS215-06, 경영정보시스템(영강),고병완 BUSS215-06,15,5,58,31,33,24,16,14,3,11,125,74 + 11,122,74
BUSS215-07, 경영정보시스템(영강), BUSS215-07,0,5,1,30,3,25,1,14,0,11,5,74 + 11,5,74
BUSS216-00, 비즈니스애널리틱스I(영강),김기훈 BUSS216-00,0,1,8,21,17,23,13,6,13,7,51,51 + 7,38,51
BUSS238-00, 광고론(영강),서지영 BUSS238-00,1,1,28,25,50,24,24,10,26,9,129,60 + 9,103,60
BUSS244-01, 관리회계,김진배 BUSS244-01,1,1,20,30,28,25,6,8,2,3,57,64 + 3,55,64
BUSS244-02, 관리회계(영강),유승원 BUSS244-02,2,1,38,20,68,18,26,5,7,6,141,44 + 6,134,44
BUSS244-03, 관리회계(영강),한승수 BUSS244-03,0,1,14,21,24,18,10,6,6,6,54,46 + 6,48,46
BUSS252-01, 마케팅조사론(영강),유시진 BUSS252-01,1,1,14,17,17,25,5,8,19,7,56,51 + 7,37,51
BUSS252-02, 마케팅조사론(영강),유원상 BUSS252-02,2,1,23,18,34,27,19,8,12,8,90,54 + 8,78,54
BUSS254-01, 투자론(영강),정지웅 BUSS254-01,0,1,5,16,19,34,10,12,8,9,42,63 + 9,34,63
BUSS254-02, 투자론(영강),손범진 BUSS254-02,1,1,13,17,26,35,13,13,10,9,63,66 + 9,53,66
BUSS254-03, 투자론,정재웅 BUSS254-03,0,1,20,15,53,32,30,12,3,3,106,60 + 3,103,60
BUSS254-04, 투자론,정재웅 BUSS254-04,1,1,24,22,56,49,31,18,3,4,115,90 + 4,112,90
BUSS256-00, 빅데이터분석과해석의기초,정호원 BUSS256-00,1,1,15,6,28,13,17,17,3,1,64,37 + 1,61,37
BUSS259-01, 벤처경영,남대일 BUSS259-01,3,3,16,25,14,27,17,14,0,3,50,69 + 3,50,69
BUSS259-02, 벤처경영,이준만 BUSS259-02,0,1,8,14,9,15,11,8,3,1,31,38 + 1,28,38
BUSS311-01, 조직행동론(영강),권성우 BUSS311-01,3,4,39,31,33,24,7,7,15,9,97,66 + 9,82,66
BUSS311-02, 조직행동론(영강),김태규 BUSS311-02,0,4,1,31,0,22,1,7,15,9,17,64 + 9,2,64
BUSS311-03, 조직행동론(영강),전재욱 BUSS311-03,3,4,56,31,59,22,18,7,12,9,148,64 + 9,136,64
BUSS311-04, 조직행동론(영강),이동섭 BUSS311-04,1,4,2,31,3,22,1,7,7,9,14,64 + 9,7,64
BUSS311-05, 조직행동론(영강), BUSS311-05,0,4,0,31,0,22,1,7,0,9,1,64 + 9,1,64
BUSS311-06, 조직행동론,배보경 BUSS311-06,0,4,20,32,16,22,9,8,7,3,52,66 + 3,45,66
BUSS313-01, 국제경영론,신만수 BUSS313-01,1,1,1,15,4,32,3,19,4,3,13,67 + 3,9,67
BUSS313-02, 국제경영론(영강),조경아 BUSS313-02,1,1,14,14,31,29,13,17,19,9,78,61 + 9,59,61
BUSS313-03, 국제경영론(영강),김순성 BUSS313-03,0,1,17,17,56,36,49,20,19,11,141,74 + 11,122,74
BUSS313-04, 국제경영론(영강),홍가혜 BUSS313-04,0,1,10,16,50,36,18,21,14,11,92,74 + 11,78,74
BUSS313-05, 국제경영론(영강),유다선 BUSS313-05,1,2,2,18,9,39,5,24,14,12,31,83 + 12,17,83
BUSS317-00, 소셜미디어애널리틱스(영강),고병완 BUSS317-00,0,1,8,8,35,22,20,7,13,5,76,38 + 5,63,38
BUSS321-00, 지역연구(중국),김익수 BUSS321-00,0,1,3,10,11,32,17,20,1,3,32,63 + 3,31,63
BUSS325-00, Korean Business & Management in the Global Context(영강),Martin Hemmert BUSS325-00,0,1,4,5,28,18,32,14,27,5,91,38 + 5,64,38
BUSS331-00, 국제무역론(영강),편주현 BUSS331-00,0,1,5,6,28,30,18,28,16,9,67,65 + 9,51,65
BUSS340-00, 국제마케팅론,정인식 BUSS340-00,0,1,2,12,6,25,3,11,4,2,15,49 + 2,11,49
BUSS342-01, 소비자행동,박종원 BUSS342-01,0,1,13,9,35,27,19,15,4,2,71,52 + 2,67,52
BUSS342-02, 소비자행동,류강석 BUSS342-02,0,1,1,9,3,27,1,15,2,2,7,52 + 2,5,52
BUSS342-03, 소비자행동(영강),석관호 BUSS342-03,1,1,15,10,30,32,9,18,23,9,78,61 + 9,55,61
BUSS342-04, 소비자행동(영강),윤성아 BUSS342-04,1,1,7,7,19,23,3,13,15,6,45,44 + 6,30,44
BUSS344-01, 국제금융론(영강),정재호 BUSS344-01,0,1,2,6,36,32,22,21,14,9,74,60 + 9,60,60
BUSS344-02, 국제금융론(영강),조혜진 BUSS344-02,0,1,3,7,13,37,4,24,8,10,28,69 + 10,20,69
BUSS352-00, 세무회계,윤성수 BUSS352-00,0,1,9,10,35,40,12,16,3,3,59,67 + 3,56,67
BUSS354-00, 회계학이론,유승원 BUSS354-00,0,1,17,7,48,24,25,16,1,2,91,48 + 2,90,48
BUSS355-00, 노사관계론,김동원 BUSS355-00,0,1,6,9,34,33,37,28,0,3,77,71 + 3,77,71
BUSS358-01, 인적자원관리(영강),김광현 BUSS358-01,0,1,2,10,11,33,2,19,11,9,26,63 + 9,15,63
BUSS358-02, 인적자원관리(영강),김광현 BUSS358-02,0,1,3,7,5,23,6,13,5,6,19,44 + 6,14,44
BUSS361-00, 고급회계,정석우 BUSS361-00,0,1,1,9,17,40,5,21,1,3,24,71 + 3,23,71
BUSS362-00, 유통관리,김상용 BUSS362-00,0,1,13,11,45,31,41,28,2,3,101,71 + 3,99,71
BUSS363-00, 마케팅전략(영강),이종호 BUSS363-00,0,1,4,7,8,24,7,12,11,6,30,44 + 6,19,44
BUSS365-00, 조직디자인과경쟁우위(영강),김희천 BUSS365-00,0,1,0,3,8,32,7,22,8,8,23,58 + 8,15,58
BUSS377-00, 전략적수요및수익관리(영강),신호정 BUSS377-00,1,1,9,8,52,42,38,23,7,11,107,74 + 11,100,74
BUSS384-01, 기업재무(영강),황준호 BUSS384-01,1,1,25,13,100,48,36,21,9,12,171,83 + 12,162,83
BUSS384-02, 기업재무(영강),나현승 BUSS384-02,0,1,4,11,20,44,15,18,12,11,51,74 + 11,39,74
BUSS384-03, 기업재무(영강),박진관 BUSS384-03,0,1,5,11,10,44,5,18,7,11,27,74 + 11,20,74
BUSS384-04, 기업재무,김현도 BUSS384-04,0,1,6,11,17,42,2,18,1,3,26,72 + 3,25,72
BUSS386-01, 선물옵션(영강),김배호 BUSS386-01,0,1,2,4,24,33,14,30,10,10,50,68 + 10,40,68
BUSS386-02, 선물옵션(영강),김태진 BUSS386-02,0,1,6,4,17,37,26,32,14,11,63,74 + 11,49,74
BUSS393-00, 현대기아차글로벌마케팅전략,김재환 BUSS393-00,0,1,4,2,13,26,9,20,2,2,28,49 + 2,26,49
BUSS394-01, 비즈니스협상(영강),권성우 BUSS394-01,0,1,4,5,16,17,9,19,9,6,38,42 + 6,29,42
BUSS394-02, 비즈니스협상(영강),김태규 BUSS394-02,0,1,0,5,9,18,9,20,19,6,37,44 + 6,18,44
BUSS402-01, 경영전략,조명현 BUSS402-01,0,0,0,0,8,20,24,33,1,2,33,53 + 2,32,53
BUSS402-02, 경영전략(영강),김언수 BUSS402-02,0,0,0,0,4,23,11,37,17,9,32,60 + 9,15,60
BUSS402-03, 경영전략(영강),문정빈 BUSS402-03,0,0,0,0,8,23,8,37,11,9,27,60 + 9,16,60
BUSS402-04, 경영전략(영강),이준만 BUSS402-04,0,0,0,0,15,23,26,37,19,9,60,60 + 9,41,60
BUSS402-05, 경영전략(영강),김영규 BUSS402-05,0,0,0,0,22,17,31,29,9,6,62,46 + 6,53,46
BUSS402-06, 경영전략(영강), BUSS402-06,0,0,0,0,3,23,2,37,4,9,9,60 + 9,5,60
BUSS405-00, 마케팅과혁신(영강),이종호 BUSS405-00,0,1,1,2,26,32,15,25,20,9,62,60 + 9,42,60
BUSS409-00, 소셜벤처창업,문정빈 BUSS409-00,1,1,2,5,5,14,10,17,1,1,19,37 + 1,18,37
BUSS410-00, 기술혁신관리:성공적Entrepreneurship의기초(영강),홍세준 BUSS410-00,1,1,13,1,84,24,80,42,14,10,192,68 + 10,178,68
BUSS413-00, 기업지배구조의이론과실제(영강),김우찬 BUSS413-00,0,1,4,3,35,26,35,38,13,10,87,68 + 10,74,68
BUSS415-00, 위험관리(영강),김창기 BUSS415-00,0,1,8,3,62,30,59,48,15,12,144,82 + 12,129,82
BUSS416-00, 기업가치평가,유용근 BUSS416-00,1,1,12,3,81,31,90,55,3,4,187,90 + 4,184,90
BUSS417-00, 고급투자론(영강),김동철 BUSS417-00,0,1,1,2,10,27,7,30,4,9,22,60 + 9,18,60
BUSS425-00, 소셜네트워크와경쟁우위(영강),김영규 BUSS425-00,0,1,3,5,30,30,20,38,11,11,64,74 + 11,53,74
BUSS435-00, 경영의철학적이해,배종석 BUSS435-00,0,1,0,6,5,19,6,22,0,2,11,48 + 2,11,48
BUSS438-00, 금융기관경영론(영강),김태진 BUSS438-00,0,1,3,3,17,25,19,25,7,8,46,54 + 8,39,54
BUSS447-00, 로지스틱스관리,김대기 BUSS447-00,0,1,0,4,11,36,11,34,0,3,22,75 + 3,22,75
BUSS448-00, 오퍼레이션스전략(영강),김대수 BUSS448-00,0,1,0,1,9,30,7,14,6,6,22,46 + 6,16,46
BUSS453-00, 데이터관리와지적경영(영강), BUSS453-00,0,1,1,6,10,19,7,18,6,6,24,44 + 6,18,44
BUSS454-00, 제품및브랜드관리(영강),Tony C. Garrett BUSS454-00,0,1,4,4,22,37,19,40,46,12,91,82 + 12,45,82
BUSS467-00, 국내경영현장실습Ⅰ, BUSS467-00,0,none,0,none,0,none,0,none,0,0,0,0 + 0,0,0
BUSS468-00, 국내경영현장실습Ⅱ, BUSS468-00,0,none,0,none,0,none,0,none,0,0,0,0 + 0,0,0
BUSS470-00, 국제경영현장실습Ⅰ, BUSS470-00,0,none,0,none,0,none,0,none,0,0,0,0 + 0,0,0
BUSS471-00, 국제경영현장실습Ⅱ, BUSS471-00,0,none,0,none,0,none,0,none,0,0,0,0 + 0,0,0
BUSS475-00, 인터넷마케팅(영강),서지영 BUSS475-00,0,1,3,2,43,30,36,30,15,9,97,63 + 9,82,63
BUSS484-00, 글로벌CEO특강,김재욱 BUSS484-00,0,2,8,12,43,71,66,134,5,10,122,219 + 10,117,219
BUSS491-00, 국내경영현장실습IV, BUSS491-00,0,none,0,none,0,none,0,none,0,0,0,0 + 0,0,0
BUSS492-00, 국내경영현장실습V, BUSS492-00,0,none,0,none,0,none,0,none,0,0,0,0 + 0,0,0
BUSS493-00, 국제경영현장실습IV, BUSS493-00,0,none,0,none,0,none,0,none,0,0,0,0 + 0,0,0
BUSS494-00, 국제경영현장실습V, BUSS494-00,0,none,0,none,0,none,0,none,0,0,0,0 + 0,0,0
EGRN103-01, 창의설계,유철상 EGRN103-01,3,none,3,none,0,none,0,none,0,1,6,29 + 1,6,29
EGRN103-02, 창의설계(영강),손상영 EGRN103-02,3,none,1,none,1,none,0,none,0,3,5,26 + 3,5,26
EGRN103-03, 창의설계(영강),허연숙 EGRN103-03,2,none,6,none,3,none,1,none,1,3,13,26 + 3,12,26
EGRN103-04, 창의설계(영강),오승주 EGRN103-04,1,none,8,none,0,none,0,none,0,4,9,27 + 4,9,27
EGRN103-05, 창의설계(영강),강희민 EGRN103-05,0,none,0,none,0,none,0,none,0,6,0,44 + 6,0,44
EGRN103-06, 창의설계(영강),손석수 EGRN103-06,3,none,6,none,0,none,2,none,0,6,11,44 + 6,11,44
EGRN220-00, 국제공학인턴쉽Ⅱ,백경록 EGRN220-00,0,none,0,none,0,none,0,none,0,0,0,10 + 0,0,10
EGRN230-00, 국제공학인턴쉽Ⅲ,백경록 EGRN230-00,0,none,0,none,0,none,0,none,0,0,0,10 + 0,0,10
EGRN241-00, 데이터과학기초(영강),정태수 EGRN241-00,22,none,212,none,137,none,111,none,4,65,486,435 + 65,482,435
EGRN332-00, 기술과창업,함병현 EGRN332-00,0,none,3,none,9,none,24,none,0,2,36,48 + 2,36,48
EGRN430-00, 공학인턴십I,백경록 EGRN430-00,0,none,0,none,0,none,0,none,0,0,0,10 + 0,0,10
EGRN440-00, 공학인턴십II,백경록 EGRN440-00,0,none,0,none,0,none,0,none,0,0,0,10 + 0,0,10
MECH201-01, 열역학I(영강),정재원 MECH201-01,4,none,40,none,8,none,6,none,0,10,58,70 + 10,58,70
MECH201-02, 열역학I(영강),윤석구 MECH201-02,1,none,5,none,1,none,0,none,1,10,8,70 + 10,7,70
MECH201-03, 열역학I(영강),임성균 MECH201-03,8,none,86,none,22,none,7,none,3,10,126,70 + 10,123,70
MECH205-01, 고체역학I,채수원 MECH205-01,4,none,14,none,1,none,1,none,2,3,22,77 + 3,20,77
MECH205-02, 고체역학I(영강),김윤재 MECH205-02,8,none,114,none,27,none,22,none,2,10,173,70 + 10,171,70
MECH209-00, 기계제작법및실습,김권희 MECH209-00,10,none,116,none,20,none,8,none,1,9,155,190 + 9,154,190
MECH210-01, 전산기이용기계제도,심재경 MECH210-01,2,none,28,none,9,none,2,none,0,2,41,43 + 2,41,43
MECH210-02, 전산기이용기계제도(영강),최병호 MECH210-02,5,none,35,none,14,none,3,none,0,6,57,40 + 6,57,40
MECH211-00, 기구학,심재경 MECH211-00,12,none,119,none,28,none,7,none,0,6,166,129 + 6,166,129
MECH215-01, 공업수학I,장동수 MECH215-01,4,none,60,none,7,none,6,none,1,3,78,77 + 3,77,77
MECH215-02, 공업수학I,허석 MECH215-02,7,none,64,none,6,none,0,none,0,0,77,80 + 0,77,80
MECH226-00, 동역학(영강),홍대희 MECH226-00,7,none,51,none,10,none,0,none,4,10,72,70 + 10,68,70
MECH300-01, 창의적기계설계:캡스톤디자인,김권희 MECH300-01,0,none,5,none,20,none,0,none,0,2,25,58 + 2,25,58
MECH300-02, 창의적기계설계:캡스톤디자인(영강),임성균 MECH300-02,0,none,11,none,56,none,16,none,2,7,85,53 + 7,83,53
MECH311-01, 열전달(영강),강용태 MECH311-01,0,none,4,none,46,none,17,none,3,10,70,70 + 10,67,70
MECH311-02, 열전달,권오명 MECH311-02,0,none,3,none,52,none,22,none,0,3,77,77 + 3,77,77
MECH317-01, 공학재료학(영강),최병호 MECH317-01,0,none,6,none,60,none,11,none,2,9,79,61 + 9,77,61
MECH317-02, 공학재료학(영강),한창수 MECH317-02,0,none,9,none,70,none,11,none,0,9,90,61 + 9,90,61
